name,classe,cours,id,entree,sortie,score,remarque,id_user,id_meeting,planning_cours_journalier_id,ip,created_at,updated_at,source,canal_feedback
بدر ايت ايشو,Classe-G5 - 2ème Période,3éme année collège  Olympiade Math,61986,2025-04-06 11:12:09,2025-04-06 13:19:46,9,"Bonne expérience, je recommande cette formation.",13370,904,166823,105.71.7.162,2025-04-06 12:12:09,2025-04-06 14:19:56,yool education,email
بدر ايت ايشو,Classe-G5 - 2ème Période,3éme année collège  Olympiade Math,64123,2025-04-13 11:07:28,2025-04-13 13:28:39,10,"Bonne expérience, je recommande cette formation.",13370,904,166830,105.71.132.169,2025-04-13 12:07:28,2025-04-13 14:28:47,yool education,enquête
كلثوم كاسو,Classe-Es-Smara G1,Soutien Scolaire PC 2ème année Bac PC (BIOF),68303,2025-04-25 17:42:01,2025-04-25 19:19:34,10,"Bonne expérience, je recommande cette formation.",17113,924,168318,105.67.130.155,2025-04-25 18:42:01,2025-04-25 20:19:55,yool education,réseaux sociaux
مريم ميارة,Classe-Es-Smara G1,Soutien Scolaire SVT 2ème année Bac PC (BIOF),70492,2025-05-03 15:38:56,2025-05-03 16:31:22,8,"Méthodologie adaptée, j'ai beaucoup appris.",17112,925,168547,102.96.206.116,2025-05-03 16:38:56,2025-05-03 17:31:28,yool education,plateforme
ايوب بنحمو,Classe-Es-Smara G2,Soutien Scolaire Maths 2ème année Bac PC (BIOF),68287,2025-04-25 17:38:35,2025-04-25 19:17:20,8,"Bonne expérience, je recommande cette formation.",17148,926,168760,196.217.112.196,2025-04-25 18:38:35,2025-04-25 20:17:26,yool education,enquête
محمد اجرود,Classe-Es-Smara G2,Soutien Scolaire Maths 2ème année Bac PC (BIOF),68308,2025-04-25 17:44:36,2025-04-25 19:17:32,10,"Très satisfait du cours, contenu clair et utile.",17156,926,168760,196.217.4.161,2025-04-25 18:44:36,2025-04-25 20:17:45,yool education,réseaux sociaux
يوسف ركباوي,Classe-Es-Smara G2,Soutien Scolaire Maths 2ème année Bac PC (BIOF),70211,2025-05-02 17:46:18,2025-05-02 18:54:48,8,"Méthodologie adaptée, j'ai beaucoup appris.",17145,926,168767,196.217.41.195,2025-05-02 18:46:18,2025-05-02 19:54:52,yool education,enquête
ايوب بنحمو,Classe-Es-Smara G2,Soutien Scolaire Maths 2ème année Bac PC (BIOF),70216,2025-05-02 17:46:56,2025-05-02 19:15:38,8,"Bonne expérience, je recommande cette formation.",17148,926,168767,196.206.207.45,2025-05-02 18:46:56,2025-05-02 20:15:41,yool education,enquête
يوسف ركباوي,Classe-Es-Smara G2,Soutien Scolaire PC 2ème année Bac PC (BIOF),65809,2025-04-18 12:31:27,2025-04-18 19:22:11,10,"Bonne expérience, je recommande cette formation.",17145,927,\N,196.206.142.54,2025-04-18 13:31:27,2025-04-18 20:22:23,yool education,enquête
محمد بريني,Classe-Es-Smara G2,Soutien Scolaire PC 2ème année Bac PC (BIOF),65813,2025-04-18 12:31:33,2025-04-18 19:22:18,10,"Méthodologie adaptée, j'ai beaucoup appris.",17150,927,\N,196.206.142.54,2025-04-18 13:31:33,2025-04-18 20:22:35,yool education,enquête
محمد اجرود,Classe-Es-Smara G2,Soutien Scolaire PC 2ème année Bac PC (BIOF),68245,2025-04-25 16:02:48,2025-04-25 17:38:11,10,"Bonne expérience, je recommande cette formation.",17156,927,168981,196.217.4.161,2025-04-25 17:02:48,2025-04-25 18:38:36,yool education,enquête
هيبة خلوقي,Classe-Es-Smara G2,Soutien Scolaire PC 2ème année Bac PC (BIOF),70135,2025-05-02 15:46:06,2025-05-02 17:31:59,10,Formateur très compétent et à l'écoute.,17142,927,168988,160.179.255.86,2025-05-02 16:46:06,2025-05-02 18:32:15,yool education,plateforme
يوسف ركباوي,Classe-Es-Smara G2,Soutien Scolaire PC 2ème année Bac PC (BIOF),70162,2025-05-02 16:09:17,2025-05-02 17:16:55,10,Formateur très compétent et à l'écoute.,17145,927,168988,196.217.41.195,2025-05-02 17:09:17,2025-05-02 18:17:02,yool education,enquête
محمد اجرود,Classe-Es-Smara G2,Soutien Scolaire PC 2ème année Bac PC (BIOF),70174,2025-05-02 17:00:24,2025-05-02 17:31:39,8,"Méthodologie adaptée, j'ai beaucoup appris.",17156,927,168988,196.206.99.155,2025-05-02 18:00:24,2025-05-02 18:31:44,yool education,plateforme
ايوب بنحمو,Classe-Es-Smara G2,Soutien Scolaire SVT 2ème année Bac PC (BIOF),68678,2025-04-26 14:56:56,2025-04-26 16:31:16,10,"Bonne expérience, je recommande cette formation.",17148,928,169203,41.248.4.206,2025-04-26 15:56:56,2025-04-26 17:31:29,yool education,plateforme
ندى الراجي,Classe-Es-Smara G2,Soutien Scolaire SVT 2ème année Bac PC (BIOF),68697,2025-04-26 15:06:03,2025-04-26 16:31:00,8,"Bonne expérience, je recommande cette formation.",17151,928,169203,196.217.47.242,2025-04-26 16:06:03,2025-04-26 17:31:56,yool education,plateforme
يوسف ركباوي,Classe-Es-Smara G2,Soutien Scolaire SVT 2ème année Bac PC (BIOF),68710,2025-04-26 15:08:40,2025-04-26 16:31:01,10,"Très satisfait du cours, contenu clair et utile.",17145,928,169203,196.217.47.242,2025-04-26 16:08:40,2025-04-26 17:31:06,yool education,enquête
محمد بريني,Classe-Es-Smara G2,Soutien Scolaire SVT 2ème année Bac PC (BIOF),68712,2025-04-26 15:09:18,2025-04-26 16:31:00,10,"Bonne expérience, je recommande cette formation.",17150,928,169203,196.217.47.242,2025-04-26 16:09:18,2025-04-26 17:31:06,yool education,email
نهال المسعودي,Classe-Es-Smara G2,Soutien Scolaire SVT 2ème année Bac PC (BIOF),68716,2025-04-26 15:19:42,2025-04-26 16:31:02,10,Formateur très compétent et à l'écoute.,17137,928,169203,196.217.47.242,2025-04-26 16:19:42,2025-04-26 17:31:37,yool education,email
YASSIR MOUHALA,Classe-D.F Ikniouen,Maths 3ème année Collège (parcours international),66701,2025-04-21 21:09:13,2025-04-21 22:57:39,8,"Très satisfait du cours, contenu clair et utile.",2019,941,170966,160.177.33.106,2025-04-21 22:09:13,2025-04-21 23:57:42,yool education,réseaux sociaux
YASSIR MOUHALA,Classe-D.F Ikniouen,Maths 3ème année Collège (parcours international),74303,2025-05-19 21:10:47,2025-05-19 23:01:47,8,Formateur très compétent et à l'écoute.,2019,941,179372,41.141.52.172,2025-05-19 22:10:47,2025-05-20 00:01:49,yool education,email
YASSIR MOUHALA,Classe-D.F Ikniouen,PC 3ème année Collège (parcours international),67186,2025-04-22 21:10:05,2025-04-22 22:45:25,8,"Très satisfait du cours, contenu clair et utile.",2019,942,171194,196.74.38.42,2025-04-22 22:10:05,2025-04-22 23:45:28,yool education,email
YASSIR MOUHALA,Classe-D.F Ikniouen,PC 3ème année Collège (parcours international),69555,2025-04-29 21:07:16,2025-04-29 22:52:39,8,"Très satisfait du cours, contenu clair et utile.",2019,942,171201,105.157.194.210,2025-04-29 22:07:16,2025-04-29 23:52:41,yool education,réseaux sociaux
YASSIR MOUHALA,Classe-D.F Ikniouen,PC 3ème année Collège (parcours international),71740,2025-05-13 21:15:28,2025-05-13 22:40:40,8,"Bonne expérience, je recommande cette formation.",2019,942,171215,41.141.53.214,2025-05-13 22:15:28,2025-05-13 23:40:42,yool education,email
YASSIR MOUHALA,Classe-D.F Ikniouen,PC 3ème année Collège (parcours international),74934,2025-05-20 21:18:02,2025-05-20 22:52:54,8,Formateur très compétent et à l'écoute.,2019,942,180001,196.74.43.29,2025-05-20 22:18:02,2025-05-20 23:52:55,yool education,enquête
YASSIR MOUHALA,Classe-D.F Ikniouen,Soutien Scolaire Français tronc commun lettres,68614,2025-04-25 21:12:31,2025-04-25 22:48:03,8,"Bonne expérience, je recommande cette formation.",2019,944,171468,41.143.68.255,2025-04-25 22:12:31,2025-04-25 23:48:04,yool education,enquête
YASSIR MOUHALA,Classe-D.F Ikniouen,Soutien Scolaire Français tronc commun lettres,73056,2025-05-16 21:12:44,2025-05-16 22:58:35,8,"Très satisfait du cours, contenu clair et utile.",2019,944,171489,160.178.96.87,2025-05-16 22:12:44,2025-05-16 23:58:39,yool education,réseaux sociaux
YASSIR MOUHALA,Classe-D.F Ikniouen,Soutien Scolaire Arabe tronc commun lettres,67654,2025-04-23 20:49:41,2025-04-23 22:36:45,8,"Méthodologie adaptée, j'ai beaucoup appris.",2019,946,171648,160.179.3.80,2025-04-23 21:49:41,2025-04-23 23:36:47,yool education,plateforme
YASSIR MOUHALA,Classe-D.T AL Nif,PC 1ère année Collège (parcours international),66985,2025-04-22 19:30:19,2025-04-22 21:00:14,8,"Méthodologie adaptée, j'ai beaucoup appris.",2019,965,173531,196.74.38.42,2025-04-22 20:30:19,2025-04-22 22:00:17,yool education,enquête
YASSIR MOUHALA,Classe-D.T AL Nif,PC 1ère année Collège (parcours international),71526,2025-05-13 19:25:28,2025-05-13 21:34:46,8,"Bonne expérience, je recommande cette formation.",2019,965,\N,41.141.53.214,2025-05-13 20:25:28,2025-05-13 22:34:50,yool education,enquête
YASSIR MOUHALA,Classe-D.T AL Nif,Maths 1ère année Collège (parcours international),66487,2025-04-21 19:36:10,2025-04-21 21:04:44,8,"Méthodologie adaptée, j'ai beaucoup appris.",2019,966,173628,160.177.33.106,2025-04-21 20:36:10,2025-04-21 23:12:26,yool education,plateforme
YASSIR MOUHALA,Classe-D.T AL Nif,Maths 1ère année Collège (parcours international),68927,2025-04-28 19:43:05,2025-04-28 21:53:02,8,"Bonne expérience, je recommande cette formation.",2019,966,\N,105.158.23.88,2025-04-28 20:43:05,2025-04-28 22:53:04,yool education,plateforme
YASSIR MOUHALA,Classe-D.T AL Nif,Maths 1ère année Collège (parcours international),71060,2025-05-12 19:25:29,2025-05-12 22:37:40,8,Formateur très compétent et à l'écoute.,2019,966,\N,196.65.49.14,2025-05-12 20:25:29,2025-05-12 23:37:42,yool education,plateforme
YASSIR MOUHALA,Classe-D.T AL Nif,Maths 1ère année Collège (parcours international),73984,2025-05-19 19:32:05,2025-05-19 22:44:51,8,"Méthodologie adaptée, j'ai beaucoup appris.",2019,966,\N,41.141.52.172,2025-05-19 20:32:05,2025-05-19 23:44:53,yool education,enquête
YASSIR MOUHALA,Classe-D.T AL Nif,Soutien Scolaire Français tronc commun lettres,66150,2025-04-18 20:56:41,2025-04-18 22:58:15,8,"Méthodologie adaptée, j'ai beaucoup appris.",2019,971,174068,105.157.30.19,2025-04-18 21:56:41,2025-04-18 23:58:21,yool education,plateforme
IMRANE TOUYER,Préparation Intensif 1BAC G2 - Arabe,Soutien Scolaire Arabe 1ère année BAC,75195,2025-05-21 18:59:56,2025-05-21 20:34:07,10,"Très satisfait du cours, contenu clair et utile.",28173,989,174968,196.115.204.40,2025-05-21 19:59:56,2025-05-21 21:35:02,yool education,email
IMRANE TOUYER,Préparation Intensif 1BAC G2 - Arabe,Soutien Scolaire Arabe 1ère année BAC,77124,2025-05-25 10:10:15,2025-05-25 11:38:49,10,"Méthodologie adaptée, j'ai beaucoup appris.",28173,989,174972,196.115.204.40,2025-05-25 11:10:15,2025-05-25 12:38:53,yool education,plateforme
IMRANE TOUYER,Préparation Intensif 1BAC G2 - Français,Soutien Scolaire Français 1ère année BAC,76591,2025-05-23 20:38:20,2025-05-23 22:12:42,10,"Méthodologie adaptée, j'ai beaucoup appris.",28173,990,174984,196.115.204.40,2025-05-23 21:38:20,2025-05-23 23:13:03,yool education,plateforme
IMRANE TOUYER,Préparation Intensif 1BAC G2 - HG,Soutien Scolaire Histoire Géographie 1ère année BAC,73916,2025-05-19 19:11:44,2025-05-19 19:21:55,10,Formateur très compétent et à l'écoute.,28173,991,174994,105.188.29.193,2025-05-19 20:11:44,2025-05-19 20:21:55,yool education,réseaux sociaux
Hiba Lyazidi,Préparation Intensif 1BAC G2 - HG,Soutien Scolaire Histoire Géographie 1ère année BAC,76744,2025-05-24 09:00:43,2025-05-24 15:42:23,1,Contenu peu clair et pas assez détaillé.,8716,991,\N,41.249.98.209,2025-05-24 10:00:43,2025-05-24 16:42:23,yool education,email
Ahmed Daoudi,Préparation Intensif 1BAC G2 - EI,Soutien Scolaire Education Islamique 1ère année BAC,76446,2025-05-23 19:01:22,2025-05-23 20:51:14,8,"Méthodologie adaptée, j'ai beaucoup appris.",16984,992,\N,196.74.230.188,2025-05-23 20:01:22,2025-05-23 21:51:41,yool education,email
IMRANE TOUYER,Préparation Intensif 1BAC G2 - EI,Soutien Scolaire Education Islamique 1ère année BAC,76481,2025-05-23 19:10:00,2025-05-23 20:36:55,10,Formateur très compétent et à l'écoute.,28173,992,\N,196.115.204.40,2025-05-23 20:10:00,2025-05-23 21:37:50,yool education,email
Ahmed Berdouzi,Préparation Intensif 1BAC G2 - EI,Soutien Scolaire Education Islamique 1ère année BAC,76521,2025-05-23 20:12:59,2025-05-23 20:36:49,7,"Formation conforme aux attentes, sans surprise.",32165,992,\N,41.141.10.39,2025-05-23 21:12:59,2025-05-23 21:36:49,yool education,email
Taha Imesgouroune,Préparation Intensif 2BAC PC G2 - PC,Physique Chimie 2ème année Baccalauréat PC,72302,2025-05-15 18:54:31,2025-05-15 20:28:21,8,"Très satisfait du cours, contenu clair et utile.",32021,993,175018,105.155.96.146,2025-05-15 19:54:31,2025-05-15 21:28:34,yool education,enquête
zineb zeroual,Préparation Intensif 2BAC PC G2 - PC,Physique Chimie 2ème année Baccalauréat PC,72306,2025-05-15 18:55:06,2025-05-15 20:28:56,10,"Bonne expérience, je recommande cette formation.",6409,993,175018,105.159.222.85,2025-05-15 19:55:06,2025-05-15 21:30:09,yool education,enquête
Assim Manar,Préparation Intensif 2BAC PC G2 - PC,Physique Chimie 2ème année Baccalauréat PC,72373,2025-05-15 19:07:42,2025-05-15 20:31:35,10,"Bonne expérience, je recommande cette formation.",31436,993,175018,105.71.5.186,2025-05-15 20:07:42,2025-05-15 21:42:36,yool education,email
zineb zeroual,Préparation Intensif 2BAC PC G2 - PC,Physique Chimie 2ème année Baccalauréat PC,74004,2025-05-19 19:47:10,2025-05-19 20:31:54,8,"Méthodologie adaptée, j'ai beaucoup appris.",6409,993,175022,160.176.14.225,2025-05-19 20:47:10,2025-05-19 21:31:59,yool education,enquête
zineb zeroual,Préparation Intensif 2BAC PC G2 - PC,Physique Chimie 2ème année Baccalauréat PC,74543,2025-05-20 19:01:51,2025-05-20 20:32:57,9,Formateur très compétent et à l'écoute.,6409,993,175023,160.176.12.5,2025-05-20 20:01:51,2025-05-20 21:33:08,yool education,email
Oukacha Nada,Préparation Intensif 2BAC PC G2 - Math,Mathématiques 2ème année Baccalauréat PC,73132,2025-05-17 11:30:45,2025-05-17 13:13:51,8,Formateur très compétent et à l'écoute.,32023,994,175035,105.71.5.154,2025-05-17 12:30:45,2025-05-17 14:14:02,yool education,enquête
zineb zeroual,Préparation Intensif 2BAC PC G2 - Math,Mathématiques 2ème année Baccalauréat PC,73449,2025-05-18 14:17:55,2025-05-18 15:31:36,8,"Méthodologie adaptée, j'ai beaucoup appris.",6409,994,175036,41.251.166.218,2025-05-18 15:17:55,2025-05-18 16:31:44,yool education,email
zineb zeroual,Préparation Intensif 2BAC PC G2 - Math,Mathématiques 2ème année Baccalauréat PC,76920,2025-05-24 11:38:07,2025-05-24 13:14:05,10,"Bonne expérience, je recommande cette formation.",6409,994,175042,105.155.98.155,2025-05-24 12:38:07,2025-05-24 14:23:59,yool education,enquête
zineb zeroual,Préparation Intensif 2BAC PC G2 - Math,Mathématiques 2ème année Baccalauréat PC,77264,2025-05-25 14:03:46,2025-05-25 15:39:37,10,"Très satisfait du cours, contenu clair et utile.",6409,994,175043,160.179.39.49,2025-05-25 15:03:46,2025-05-25 16:39:44,yool education,réseaux sociaux
zineb zeroual,Préparation Intensif 2BAC PC G2 - SVT,SVT 2ème année Baccalauréat,73341,2025-05-18 11:28:32,2025-05-18 13:02:05,7,"Cours correct, rien de particulier à signaler.",6409,995,175051,41.251.166.218,2025-05-18 12:28:32,2025-05-18 14:02:53,yool education,enquête
zineb zeroual,Préparation Intensif 2BAC PC G2 - Philosophie,Philosophie 2ème année Baccalauréat,72509,2025-05-15 20:37:48,2025-05-15 22:19:00,9,"Méthodologie adaptée, j'ai beaucoup appris.",6409,997,175078,105.159.222.85,2025-05-15 21:37:48,2025-05-15 23:19:11,yool education,enquête
alaoui othmane,Préparation Intensif 2BAC PC G2 - Philosophie,Philosophie 2ème année Baccalauréat,72822,2025-05-16 19:08:05,2025-05-16 20:34:52,9,Formateur très compétent et à l'écoute.,28109,997,175079,196.127.62.1,2025-05-16 20:08:05,2025-05-16 21:35:28,yool education,plateforme
خديجة زماوي,B2B Soutien Scolaire Français 1BAC L -GR 1,Soutien Scolaire Francais 1ère année BAC Lettres,73627,2025-05-19 14:41:51,2025-05-19 16:09:29,8,"Méthodologie adaptée, j'ai beaucoup appris.",13913,1000,175317,160.178.200.120,2025-05-19 15:41:51,2025-05-19 17:09:34,yool education,réseaux sociaux
GR - 1 TINGHIR,B2B Soutien Scolaire Français 1BAC L -GR 1,Soutien Scolaire Francais 1ère année BAC Lettres,75648,2025-05-22 14:16:49,2025-05-22 16:05:38,8,Formateur très compétent et à l'écoute.,9940,1000,175320,102.99.154.11,2025-05-22 15:16:49,2025-05-22 17:05:38,yool education,email
سناء اديونس,B2B Soutien Scolaire Français 1BAC L -GR 1,Soutien Scolaire Francais 1ère année BAC Lettres,75681,2025-05-22 15:20:38,2025-05-22 16:05:09,8,"Méthodologie adaptée, j'ai beaucoup appris.",13921,1000,175320,105.155.186.170,2025-05-22 16:20:38,2025-05-22 17:05:14,yool education,plateforme
البلا عبد العزيز,B2B Soutien Scolaire Arabe 2BAC L -GR 1,Soutien Scolaire Arabe 2ème année Baccalauréat,75672,2025-05-22 15:10:54,2025-05-22 18:02:09,10,"Méthodologie adaptée, j'ai beaucoup appris.",13959,1004,\N,105.155.186.170,2025-05-22 16:10:54,2025-05-22 19:02:26,yool education,réseaux sociaux
 البيض سمية,B2B Soutien Scolaire Mathématique 2BAC S -GR 2,Mathématiques 2ème année Baccalauréat PC,73619,2025-05-19 14:35:47,2025-05-19 16:03:56,8,"Bonne expérience, je recommande cette formation.",14050,1015,175587,160.178.200.120,2025-05-19 15:35:47,2025-05-19 17:04:01,yool education,réseaux sociaux
    اولحلو  فاضنة,B2B Soutien Scolaire Mathématique 2BAC S -GR 2,Mathématiques 2ème année Baccalauréat PC,73620,2025-05-19 14:36:38,2025-05-19 16:04:22,8,"Bonne expérience, je recommande cette formation.",14052,1015,175587,160.178.200.120,2025-05-19 15:36:38,2025-05-19 17:04:25,yool education,réseaux sociaux
هيبة خلوقي,B2B Soutien Scolaire SVT 2BAC S -GR 2,SVT 2ème année Baccalauréat,73524,2025-05-19 09:50:03,2025-05-19 10:32:21,10,"Bonne expérience, je recommande cette formation.",17142,1016,175619,\N,2025-05-19 10:50:03,2025-05-19 11:32:40,yool education,plateforme
Amine Nekhli,Préparation Intensif 1BAC G3 - Arabe,Soutien Scolaire Arabe 1ère année BAC,74089,2025-05-19 20:37:23,2025-05-19 22:15:28,5,"Cours correct, rien de particulier à signaler.",28115,1019,177288,160.176.18.47,2025-05-19 21:37:23,2025-05-19 23:15:45,yool education,plateforme
Amine Nekhli,Préparation Intensif 1BAC G3 - Arabe,Soutien Scolaire Arabe 1ère année BAC,76578,2025-05-23 20:37:06,2025-05-23 22:14:56,1,Cours mal organisé et difficile à suivre.,28115,1019,177292,105.154.43.72,2025-05-23 21:37:06,2025-05-23 23:15:19,yool education,plateforme
